Company,Location,Job_Title,Experience_Level,Skills_Required,CTC(LPA),Hiring_Type,Source,Post_Date,Apply_Link
Wipro,Chennai,Technical Support,Fresher,"JavaScript, React, Node.js",20.0,Contract,Naukri,2025-09-22,https://www.example.com/apply/wipro/Technical-Support
IBM,Jaipur,Technical Support,0-2 yrs,"ETL, Data Warehousing",10.1,Full-time,Glassdoor,2025-10-11,https://www.example.com/apply/ibm/Technical-Support
Cognizant,Bengaluru,Software Engineer,Fresher,"Linux, Networking, Troubleshooting",17.0,Internship,LinkedIn,2025-09-30,https://www.example.com/apply/cognizant/Software-Engineer
Infosys,Jaipur,Software Engineer,2-5 yrs,"Excel, Tableau, SQL",19.2,Full-time,LinkedIn,2025-10-04,https://www.example.com/apply/infosys/Software-Engineer
Tech Mahindra,Chennai,Cloud Engineer,Fresher,"ETL, Data Warehousing",9.6,Internship,Naukri,2025-09-16,https://www.example.com/apply/tech mahindra/Cloud-Engineer
IBM,Hyderabad,System Analyst,2-5 yrs,"ETL, Data Warehousing",18.9,Full-time,Glassdoor,2025-10-09,https://www.example.com/apply/ibm/System-Analyst
Infosys,Noida,Technical Support,Fresher,"AWS, Azure, DevOps",3.6,Contract,Naukri,2025-10-08,https://www.example.com/apply/infosys/Technical-Support
Wipro,Gurugram,Data Analyst,2-5 yrs,"Java, Spring Boot",3.7,Full-time,Glassdoor,2025-10-15,https://www.example.com/apply/wipro/Data-Analyst
IBM,Gurugram,Support Executive,2-5 yrs,"AWS, Azure, DevOps",13.5,Contract,LinkedIn,2025-09-27,https://www.example.com/apply/ibm/Support-Executive
TCS,Kolkata,Data Analyst,0-2 yrs,"Customer Support, Voice Process",3.9,Full-time,LinkedIn,2025-09-01,https://www.example.com/apply/tcs/Data-Analyst
Cognizant,Chennai,Software Engineer,2-5 yrs,"Python, SQL, Power BI",17.1,Internship,Indeed,2025-09-06,https://www.example.com/apply/cognizant/Software-Engineer
Infosys,Ahmedabad,Cloud Engineer,2-5 yrs,"AI/ML, Deep Learning",6.6,Contract,Naukri,2025-10-12,https://www.example.com/apply/infosys/Cloud-Engineer
Wipro,Bengaluru,Software Engineer,0-2 yrs,Automation Testing,4.8,Full-time,Naukri,2025-10-16,https://www.example.com/apply/wipro/Software-Engineer
Wipro,Kolkata,Business Analyst,Fresher,"Python, SQL, Power BI",8.9,Full-time,Glassdoor,2025-09-18,https://www.example.com/apply/wipro/Business-Analyst
TCS,Bengaluru,Support Executive,5-10 yrs,"Customer Support, Voice Process",13.0,Full-time,Indeed,2025-09-11,https://www.example.com/apply/tcs/Support-Executive
Wipro,Chennai,System Analyst,Fresher,"Excel, Tableau, SQL",13.2,Internship,Naukri,2025-10-13,https://www.example.com/apply/wipro/System-Analyst
Tech Mahindra,Jaipur,System Analyst,0-2 yrs,Automation Testing,16.7,Internship,Glassdoor,2025-09-04,https://www.example.com/apply/tech mahindra/System-Analyst
Wipro,Ahmedabad,Data Analyst,Fresher,"Customer Support, Voice Process",14.5,Full-time,Indeed,2025-09-26,https://www.example.com/apply/wipro/Data-Analyst
Cognizant,Bengaluru,Technical Support,Fresher,Automation Testing,2.8,Contract,LinkedIn,2025-09-14,https://www.example.com/apply/cognizant/Technical-Support
LTIMindtree,Bengaluru,Software Engineer,2-5 yrs,"JavaScript, React, Node.js",16.4,Internship,Glassdoor,2025-10-10,https://www.example.com/apply/ltimindtree/Software-Engineer
Infosys,Hyderabad,Software Engineer,2-5 yrs,"ETL, Data Warehousing",5.2,Full-time,Naukri,2025-09-22,https://www.example.com/apply/infosys/Software-Engineer
Cognizant,Chennai,Business Analyst,Fresher,"Python, SQL, Power BI",11.2,Contract,Naukri,2025-09-10,https://www.example.com/apply/cognizant/Business-Analyst
Wipro,Ahmedabad,Data Analyst,5-10 yrs,"Linux, Networking, Troubleshooting",19.9,Full-time,LinkedIn,2025-09-18,https://www.example.com/apply/wipro/Data-Analyst
TCS,Gurugram,Software Engineer,Fresher,"AI/ML, Deep Learning",4.3,Contract,Indeed,2025-09-26,https://www.example.com/apply/tcs/Software-Engineer
TCS,Hyderabad,Software Engineer,2-5 yrs,"AI/ML, Deep Learning",7.8,Internship,Naukri,2025-10-10,https://www.example.com/apply/tcs/Software-Engineer
Tech Mahindra,Jaipur,Support Executive,0-2 yrs,"AI/ML, Deep Learning",13.5,Contract,Naukri,2025-09-05,https://www.example.com/apply/tech mahindra/Support-Executive
HCL,Pune,Test Engineer,5-10 yrs,"Java, Spring Boot",11.9,Full-time,Glassdoor,2025-09-24,https://www.example.com/apply/hcl/Test-Engineer
TCS,Jaipur,Test Engineer,5-10 yrs,"Java, Spring Boot",11.4,Contract,Indeed,2025-09-28,https://www.example.com/apply/tcs/Test-Engineer
Accenture,Jaipur,Technical Support,Fresher,"AWS, Azure, DevOps",10.2,Full-time,LinkedIn,2025-10-01,https://www.example.com/apply/accenture/Technical-Support
HCL,Gurugram,Data Analyst,Fresher,"Excel, Tableau, SQL",16.9,Contract,Naukri,2025-10-07,https://www.example.com/apply/hcl/Data-Analyst
Tech Mahindra,Pune,Software Engineer,Fresher,"AWS, Azure, DevOps",9.7,Full-time,Indeed,2025-09-02,https://www.example.com/apply/tech mahindra/Software-Engineer
Infosys,Hyderabad,Process Associate,Fresher,"JavaScript, React, Node.js",9.9,Full-time,Naukri,2025-09-29,https://www.example.com/apply/infosys/Process-Associate
Infosys,Bengaluru,Technical Support,2-5 yrs,"Linux, Networking, Troubleshooting",12.8,Internship,LinkedIn,2025-10-02,https://www.example.com/apply/infosys/Technical-Support
Cognizant,Hyderabad,Technical Support,0-2 yrs,"Python, SQL, Power BI",7.1,Internship,LinkedIn,2025-09-18,https://www.example.com/apply/cognizant/Technical-Support
Infosys,Bengaluru,Support Executive,2-5 yrs,"AI/ML, Deep Learning",16.0,Contract,Indeed,2025-10-18,https://www.example.com/apply/infosys/Support-Executive
Wipro,Bengaluru,Business Analyst,5-10 yrs,"JavaScript, React, Node.js",9.3,Full-time,Naukri,2025-10-20,https://www.example.com/apply/wipro/Business-Analyst
LTIMindtree,Gurugram,DevOps Engineer,2-5 yrs,"ETL, Data Warehousing",6.3,Contract,Glassdoor,2025-09-21,https://www.example.com/apply/ltimindtree/DevOps-Engineer
TCS,Pune,Support Executive,0-2 yrs,Automation Testing,6.3,Contract,Glassdoor,2025-09-16,https://www.example.com/apply/tcs/Support-Executive
Tech Mahindra,Hyderabad,Test Engineer,0-2 yrs,"Customer Support, Voice Process",12.7,Full-time,Naukri,2025-10-02,https://www.example.com/apply/tech mahindra/Test-Engineer
Wipro,Noida,Cloud Engineer,2-5 yrs,"AI/ML, Deep Learning",12.5,Internship,Indeed,2025-10-03,https://www.example.com/apply/wipro/Cloud-Engineer
TCS,Kolkata,Process Associate,0-2 yrs,"Linux, Networking, Troubleshooting",6.6,Contract,Naukri,2025-09-25,https://www.example.com/apply/tcs/Process-Associate
TCS,Hyderabad,Cloud Engineer,0-2 yrs,"Customer Support, Voice Process",19.1,Contract,Glassdoor,2025-09-17,https://www.example.com/apply/tcs/Cloud-Engineer
TCS,Ahmedabad,System Analyst,Fresher,"ETL, Data Warehousing",10.4,Contract,Indeed,2025-09-10,https://www.example.com/apply/tcs/System-Analyst
LTIMindtree,Chennai,Technical Support,Fresher,"AWS, Azure, DevOps",16.0,Contract,Glassdoor,2025-09-29,https://www.example.com/apply/ltimindtree/Technical-Support
Wipro,Gurugram,Test Engineer,Fresher,"Excel, Tableau, SQL",8.1,Contract,Glassdoor,2025-10-14,https://www.example.com/apply/wipro/Test-Engineer
Wipro,Ahmedabad,Technical Support,0-2 yrs,"AWS, Azure, DevOps",5.3,Full-time,Glassdoor,2025-10-10,https://www.example.com/apply/wipro/Technical-Support
TCS,Chennai,Cloud Engineer,0-2 yrs,"AI/ML, Deep Learning",14.1,Internship,Indeed,2025-10-15,https://www.example.com/apply/tcs/Cloud-Engineer
Tech Mahindra,Kolkata,DevOps Engineer,5-10 yrs,"JavaScript, React, Node.js",12.1,Full-time,Glassdoor,2025-09-19,https://www.example.com/apply/tech mahindra/DevOps-Engineer
Accenture,Mumbai,Process Associate,0-2 yrs,"Customer Support, Voice Process",14.5,Contract,Glassdoor,2025-09-14,https://www.example.com/apply/accenture/Process-Associate
Wipro,Noida,Business Analyst,Fresher,"ETL, Data Warehousing",17.1,Full-time,LinkedIn,2025-09-05,https://www.example.com/apply/wipro/Business-Analyst
TCS,Mumbai,Process Associate,Fresher,"Python, SQL, Power BI",7.9,Contract,Glassdoor,2025-09-15,https://www.example.com/apply/tcs/Process-Associate
HCL,Noida,Support Executive,2-5 yrs,"Python, SQL, Power BI",10.2,Contract,Glassdoor,2025-10-10,https://www.example.com/apply/hcl/Support-Executive
Infosys,Kolkata,Data Analyst,5-10 yrs,"Customer Support, Voice Process",15.5,Internship,Indeed,2025-10-14,https://www.example.com/apply/infosys/Data-Analyst
IBM,Mumbai,Technical Support,5-10 yrs,"AI/ML, Deep Learning",11.0,Contract,LinkedIn,2025-09-18,https://www.example.com/apply/ibm/Technical-Support
LTIMindtree,Gurugram,Support Executive,2-5 yrs,"Customer Support, Voice Process",14.2,Contract,Naukri,2025-09-17,https://www.example.com/apply/ltimindtree/Support-Executive
Infosys,Bengaluru,Support Executive,0-2 yrs,"ETL, Data Warehousing",10.3,Internship,LinkedIn,2025-10-19,https://www.example.com/apply/infosys/Support-Executive
TCS,Chennai,DevOps Engineer,Fresher,Automation Testing,14.8,Full-time,Naukri,2025-10-17,https://www.example.com/apply/tcs/DevOps-Engineer
TCS,Bengaluru,DevOps Engineer,0-2 yrs,"JavaScript, React, Node.js",12.4,Contract,LinkedIn,2025-10-06,https://www.example.com/apply/tcs/DevOps-Engineer
TCS,Chennai,Process Associate,5-10 yrs,"ETL, Data Warehousing",14.3,Full-time,Indeed,2025-10-05,https://www.example.com/apply/tcs/Process-Associate
Tech Mahindra,Mumbai,Support Executive,2-5 yrs,"JavaScript, React, Node.js",15.3,Contract,Naukri,2025-09-07,https://www.example.com/apply/tech mahindra/Support-Executive
Infosys,Pune,Support Executive,Fresher,"Python, SQL, Power BI",7.1,Contract,Glassdoor,2025-09-29,https://www.example.com/apply/infosys/Support-Executive
TCS,Chennai,Data Analyst,2-5 yrs,"AI/ML, Deep Learning",10.9,Full-time,Glassdoor,2025-10-20,https://www.example.com/apply/tcs/Data-Analyst
IBM,Gurugram,Business Analyst,2-5 yrs,"Excel, Tableau, SQL",9.0,Internship,Indeed,2025-10-13,https://www.example.com/apply/ibm/Business-Analyst
HCL,Ahmedabad,Cloud Engineer,0-2 yrs,"Customer Support, Voice Process",12.7,Internship,Indeed,2025-09-24,https://www.example.com/apply/hcl/Cloud-Engineer
Infosys,Ahmedabad,Test Engineer,Fresher,"AWS, Azure, DevOps",5.8,Full-time,Indeed,2025-09-20,https://www.example.com/apply/infosys/Test-Engineer
TCS,Kolkata,System Analyst,0-2 yrs,"AI/ML, Deep Learning",20.0,Full-time,Indeed,2025-09-28,https://www.example.com/apply/tcs/System-Analyst
Wipro,Chennai,System Analyst,0-2 yrs,"AI/ML, Deep Learning",17.1,Contract,Indeed,2025-09-21,https://www.example.com/apply/wipro/System-Analyst
TCS,Bengaluru,Support Executive,Fresher,"JavaScript, React, Node.js",5.1,Contract,Naukri,2025-10-16,https://www.example.com/apply/tcs/Support-Executive
TCS,Gurugram,DevOps Engineer,5-10 yrs,"Excel, Tableau, SQL",3.6,Internship,Glassdoor,2025-09-08,https://www.example.com/apply/tcs/DevOps-Engineer
Wipro,Kolkata,Business Analyst,0-2 yrs,"Python, SQL, Power BI",16.1,Internship,Naukri,2025-09-14,https://www.example.com/apply/wipro/Business-Analyst
Accenture,Bengaluru,System Analyst,0-2 yrs,"AWS, Azure, DevOps",5.7,Full-time,Naukri,2025-09-28,https://www.example.com/apply/accenture/System-Analyst
IBM,Ahmedabad,Process Associate,5-10 yrs,"AI/ML, Deep Learning",12.0,Full-time,Naukri,2025-09-23,https://www.example.com/apply/ibm/Process-Associate
Cognizant,Kolkata,System Analyst,0-2 yrs,"Linux, Networking, Troubleshooting",16.6,Contract,Indeed,2025-09-05,https://www.example.com/apply/cognizant/System-Analyst
TCS,Noida,Business Analyst,5-10 yrs,"AWS, Azure, DevOps",11.8,Contract,LinkedIn,2025-10-04,https://www.example.com/apply/tcs/Business-Analyst
Cognizant,Hyderabad,System Analyst,5-10 yrs,"Java, Spring Boot",13.2,Full-time,LinkedIn,2025-09-12,https://www.example.com/apply/cognizant/System-Analyst
TCS,Bengaluru,Test Engineer,5-10 yrs,"AWS, Azure, DevOps",5.5,Contract,Glassdoor,2025-09-10,https://www.example.com/apply/tcs/Test-Engineer
Wipro,Jaipur,Support Executive,Fresher,"AI/ML, Deep Learning",7.0,Internship,Indeed,2025-10-13,https://www.example.com/apply/wipro/Support-Executive
Accenture,Pune,Technical Support,Fresher,Automation Testing,4.3,Full-time,LinkedIn,2025-10-02,https://www.example.com/apply/accenture/Technical-Support
LTIMindtree,Jaipur,Test Engineer,0-2 yrs,"Java, Spring Boot",5.4,Contract,LinkedIn,2025-09-18,https://www.example.com/apply/ltimindtree/Test-Engineer
Wipro,Gurugram,Test Engineer,2-5 yrs,"Customer Support, Voice Process",17.1,Contract,LinkedIn,2025-10-10,https://www.example.com/apply/wipro/Test-Engineer
TCS,Pune,Test Engineer,Fresher,"Python, SQL, Power BI",6.5,Contract,LinkedIn,2025-10-05,https://www.example.com/apply/tcs/Test-Engineer
Infosys,Mumbai,Data Analyst,5-10 yrs,"Customer Support, Voice Process",18.5,Contract,Glassdoor,2025-09-08,https://www.example.com/apply/infosys/Data-Analyst
Tech Mahindra,Ahmedabad,Software Engineer,0-2 yrs,"JavaScript, React, Node.js",11.0,Internship,Glassdoor,2025-09-14,https://www.example.com/apply/tech mahindra/Software-Engineer
LTIMindtree,Pune,DevOps Engineer,5-10 yrs,"JavaScript, React, Node.js",19.3,Contract,Indeed,2025-09-07,https://www.example.com/apply/ltimindtree/DevOps-Engineer
Wipro,Bengaluru,Test Engineer,Fresher,"Java, Spring Boot",18.7,Full-time,LinkedIn,2025-09-02,https://www.example.com/apply/wipro/Test-Engineer
Accenture,Gurugram,Business Analyst,2-5 yrs,"JavaScript, React, Node.js",5.1,Full-time,Indeed,2025-09-14,https://www.example.com/apply/accenture/Business-Analyst
Accenture,Chennai,DevOps Engineer,5-10 yrs,"Customer Support, Voice Process",6.5,Full-time,Glassdoor,2025-09-28,https://www.example.com/apply/accenture/DevOps-Engineer
TCS,Noida,Process Associate,5-10 yrs,"Excel, Tableau, SQL",4.5,Internship,Naukri,2025-09-26,https://www.example.com/apply/tcs/Process-Associate
Accenture,Chennai,Software Engineer,Fresher,"Linux, Networking, Troubleshooting",9.4,Internship,Naukri,2025-09-17,https://www.example.com/apply/accenture/Software-Engineer
Tech Mahindra,Pune,Business Analyst,Fresher,"AI/ML, Deep Learning",14.4,Contract,LinkedIn,2025-09-17,https://www.example.com/apply/tech mahindra/Business-Analyst
Infosys,Mumbai,Support Executive,5-10 yrs,"Python, SQL, Power BI",15.5,Full-time,Naukri,2025-10-14,https://www.example.com/apply/infosys/Support-Executive
Tech Mahindra,Kolkata,DevOps Engineer,Fresher,"Java, Spring Boot",15.8,Contract,Indeed,2025-09-13,https://www.example.com/apply/tech mahindra/DevOps-Engineer
Wipro,Jaipur,Process Associate,2-5 yrs,"Java, Spring Boot",10.5,Internship,LinkedIn,2025-10-03,https://www.example.com/apply/wipro/Process-Associate
TCS,Mumbai,Business Analyst,5-10 yrs,"AI/ML, Deep Learning",17.0,Internship,Indeed,2025-09-23,https://www.example.com/apply/tcs/Business-Analyst
Tech Mahindra,Mumbai,Test Engineer,5-10 yrs,"ETL, Data Warehousing",8.7,Internship,Glassdoor,2025-09-04,https://www.example.com/apply/tech mahindra/Test-Engineer
Capgemini,Pune,Process Associate,2-5 yrs,Automation Testing,8.5,Contract,Glassdoor,2025-10-15,https://www.example.com/apply/capgemini/Process-Associate
IBM,Jaipur,Data Analyst,2-5 yrs,"Linux, Networking, Troubleshooting",9.5,Internship,Indeed,2025-09-09,https://www.example.com/apply/ibm/Data-Analyst
TCS,Mumbai,Process Associate,Fresher,"AWS, Azure, DevOps",8.8,Full-time,LinkedIn,2025-09-19,https://www.example.com/apply/tcs/Process-Associate
Infosys,Bengaluru,Support Executive,Fresher,"Excel, Tableau, SQL",8.7,Full-time,LinkedIn,2025-09-02,https://www.example.com/apply/infosys/Support-Executive
TCS,Ahmedabad,Technical Support,Fresher,"Java, Spring Boot",10.1,Full-time,LinkedIn,2025-09-10,https://www.example.com/apply/tcs/Technical-Support
Cognizant,Chennai,DevOps Engineer,0-2 yrs,Automation Testing,8.3,Internship,LinkedIn,2025-10-17,https://www.example.com/apply/cognizant/DevOps-Engineer
Accenture,Bengaluru,Business Analyst,0-2 yrs,"Linux, Networking, Troubleshooting",9.6,Internship,LinkedIn,2025-09-19,https://www.example.com/apply/accenture/Business-Analyst
TCS,Kolkata,System Analyst,2-5 yrs,"Excel, Tableau, SQL",16.3,Contract,Naukri,2025-09-29,https://www.example.com/apply/tcs/System-Analyst
Cognizant,Noida,Process Associate,Fresher,"Java, Spring Boot",13.1,Internship,LinkedIn,2025-09-07,https://www.example.com/apply/cognizant/Process-Associate
Infosys,Gurugram,Process Associate,5-10 yrs,"Linux, Networking, Troubleshooting",17.9,Internship,LinkedIn,2025-10-13,https://www.example.com/apply/infosys/Process-Associate
Tech Mahindra,Hyderabad,Software Engineer,Fresher,Automation Testing,19.6,Internship,Indeed,2025-10-04,https://www.example.com/apply/tech mahindra/Software-Engineer
TCS,Noida,Test Engineer,5-10 yrs,"Linux, Networking, Troubleshooting",9.2,Full-time,Naukri,2025-09-15,https://www.example.com/apply/tcs/Test-Engineer
Tech Mahindra,Gurugram,Cloud Engineer,2-5 yrs,"AWS, Azure, DevOps",19.1,Internship,LinkedIn,2025-09-06,https://www.example.com/apply/tech mahindra/Cloud-Engineer
HCL,Mumbai,Data Analyst,2-5 yrs,"Linux, Networking, Troubleshooting",2.6,Full-time,LinkedIn,2025-10-17,https://www.example.com/apply/hcl/Data-Analyst
Accenture,Pune,DevOps Engineer,0-2 yrs,"Customer Support, Voice Process",9.2,Full-time,Naukri,2025-09-10,https://www.example.com/apply/accenture/DevOps-Engineer
TCS,Kolkata,Process Associate,0-2 yrs,"ETL, Data Warehousing",9.9,Contract,Naukri,2025-10-20,https://www.example.com/apply/tcs/Process-Associate
LTIMindtree,Ahmedabad,Cloud Engineer,5-10 yrs,"Excel, Tableau, SQL",19.8,Contract,Glassdoor,2025-09-24,https://www.example.com/apply/ltimindtree/Cloud-Engineer
Accenture,Bengaluru,Test Engineer,2-5 yrs,"Python, SQL, Power BI",7.1,Internship,Glassdoor,2025-10-02,https://www.example.com/apply/accenture/Test-Engineer
Infosys,Bengaluru,Cloud Engineer,2-5 yrs,"AI/ML, Deep Learning",9.5,Full-time,Naukri,2025-10-02,https://www.example.com/apply/infosys/Cloud-Engineer
HCL,Chennai,Process Associate,0-2 yrs,"ETL, Data Warehousing",16.8,Full-time,LinkedIn,2025-09-14,https://www.example.com/apply/hcl/Process-Associate
Wipro,Chennai,System Analyst,2-5 yrs,"Python, SQL, Power BI",18.8,Contract,Naukri,2025-10-05,https://www.example.com/apply/wipro/System-Analyst
Infosys,Bengaluru,Technical Support,0-2 yrs,"Customer Support, Voice Process",14.7,Internship,Naukri,2025-10-03,https://www.example.com/apply/infosys/Technical-Support
Capgemini,Pune,Technical Support,Fresher,"Customer Support, Voice Process",11.4,Internship,Indeed,2025-09-27,https://www.example.com/apply/capgemini/Technical-Support
Tech Mahindra,Pune,Business Analyst,Fresher,"AI/ML, Deep Learning",10.5,Full-time,Naukri,2025-09-04,https://www.example.com/apply/tech mahindra/Business-Analyst
TCS,Ahmedabad,Software Engineer,Fresher,"AWS, Azure, DevOps",11.1,Full-time,Indeed,2025-10-07,https://www.example.com/apply/tcs/Software-Engineer
Wipro,Mumbai,Process Associate,Fresher,"AI/ML, Deep Learning",14.3,Full-time,Indeed,2025-09-15,https://www.example.com/apply/wipro/Process-Associate
TCS,Gurugram,Process Associate,2-5 yrs,"Java, Spring Boot",15.0,Internship,Indeed,2025-10-07,https://www.example.com/apply/tcs/Process-Associate
TCS,Noida,System Analyst,0-2 yrs,"Customer Support, Voice Process",5.7,Contract,Glassdoor,2025-10-10,https://www.example.com/apply/tcs/System-Analyst
Accenture,Pune,Process Associate,5-10 yrs,"Excel, Tableau, SQL",6.6,Contract,Naukri,2025-10-04,https://www.example.com/apply/accenture/Process-Associate
TCS,Gurugram,Technical Support,2-5 yrs,"ETL, Data Warehousing",10.3,Full-time,Naukri,2025-10-20,https://www.example.com/apply/tcs/Technical-Support
Infosys,Jaipur,Software Engineer,2-5 yrs,"AWS, Azure, DevOps",7.5,Full-time,Glassdoor,2025-10-15,https://www.example.com/apply/infosys/Software-Engineer
Cognizant,Kolkata,Business Analyst,0-2 yrs,"Python, SQL, Power BI",10.1,Full-time,Indeed,2025-09-22,https://www.example.com/apply/cognizant/Business-Analyst
Capgemini,Ahmedabad,Software Engineer,0-2 yrs,"JavaScript, React, Node.js",4.8,Contract,LinkedIn,2025-09-28,https://www.example.com/apply/capgemini/Software-Engineer
